country,source,title,link,published_date,published_by,description,text
Pakistan,Tribune,JoJo Siwa reunites with Chris Hughes in Mexico before 22nd birthday and Tecate Emblema Festival performance,https://tribune.com.pk/story/2546514/jojo-siwa-reunites-with-chris-hughes-in-mexico-before-22nd-birthday,"May 18, 2025",Tribune News Desk,"JoJo Siwa reunites with Chris Hughes in Mexico ahead of her birthday and festival show, sparking romance rumors.","JoJo Siwa has reunited with her close friend Chris Hughes in Mexico ahead of her 22nd birthday, following weeks of fan speculation about the nature of their relationship. The two initially formed a strong bond during their time on Celebrity Big Brother last month, with Siwa referring to the former Love Island contestant, 32, as her “platonic soulmate.” Since leaving the reality show, the pair have continued to maintain a close connection, often sharing their interactions online.  On Sunday, Hughes confirmed their reunion by posting a cozy photo of the pair in Mexico City on Snapchat, writing “Finally reunited.” Hughes flew 12 hours to join Siwa, who is performing at the Tecate Emblema Festival before celebrating her birthday on Monday. Following their stint in the Big Brother house, Siwa and Hughes stayed in contact through frequent FaceTime calls and social media posts. Last week, Siwa shared a series of images on Instagram that highlighted their friendship, including a photo of them hugging and another during a video call. She also posted a video of herself rehearsing their Dirty Dancing-inspired routine, playfully noting that Hughes hadn’t shown up for practice yet. While fans continue to speculate about a possible romance, Siwa emphasized during a recent Stanford speaking engagement that their bond is unique and meaningful. She described Hughes as a “vital part of [her] life” and called him “a really incredible, sweet man.” Though she stopped short of confirming a relationship, she added, “He’s a keeper, we’ll keep him around, we’ll see.” As Siwa prepares for her upcoming UK performances later this month, her deep friendship with Hughes continues to capture public attention."
Pakistan,Tribune,External loan options limited: IMF,https://tribune.com.pk/story/2546448/external-loan-options-limited-imf,"May 18, 2025",Tribune News Desk,"Pakistan needs over $19b to bear foreign debt cost, bridge deficit in FY26","Pakistan will need over $19 billion to service its foreign debt and finance the external deficit in the next fiscal year as the country's access to foreign commercial loans and budget support will remain limited, a new International Monetary Fund (IMF) report stated on Saturday. The IMF's staff-level report said that Pakistan's economy would be impacted by the United States' tariffs. The report has been released a week after the global lender approved the second loan tranche of $1 billion for Islamabad and cleared the new $1.3 billion climate financing package. The report showed that for fiscal year 2025-26, starting from July, Pakistan's gross external financing need would be $19.3 billion. Out of this, nearly $17 billion is available in the shape of new loans and rollovers of the existing debt. It identified a $2.4 billion gap against which the country was securing commitments from foreign creditors. The $19.3 billion financing includes $1.5 billion for the current account deficit and the remaining for repaying the foreign debt. However, some of the traditional funding sources are either drying up or will not be available. Against Pakistan's desire to get an annual $1.2 billion under the Saudi oil facility, the IMF has estimated the available financing at $800 million for the next fiscal year. Another $410 million will come under the new IMF package, called the Resilience and Sustainability Facility (RSF), according to the IMF. But the lender has estimated the receipt of only $400 million on account of sovereign bonds — that too from China. It has shown just $85 million in new net borrowing from foreign commercial banks, indicating that the global markets are still not accessible. ""Access to external commercial financing is expected to remain limited during the programme, with a small ""Panda"" bond issuance anticipated in fiscal year 2025-26, ahead of a gradual return to the Eurobond market assumed in FY27,"" it added. The IMF said that Pakistan's public debt remained sustainable over the medium term. But it added that the continuation of fiscal consolidation and progress with lengthening maturities of domestic debt, near-term risks of sovereign stress remain high, reflecting Pakistan's very large gross financing needs and past challenges in obtaining external financing. Another worrisome element for the government was that the IMF did not show any budget support loan from the World Bank in the next fiscal year too. The Express Tribune had reported a few months ago that the World Bank had stopped Pakistan's budget financing. The IMF has shown only $250 million worth of budget support financing by the Asian Development Bank. It has lowered the current account deficit projection for this fiscal year to just $229 million against its original estimate of $3.6 billion. The IMF said that the deficit would remain low due to resilient exports and a stronger remittance outlook, as improved macro and foreign exchange stability supported a rebound in remittance inflows through formal channels. Over the medium term, the IMF said that Pakistan's current account deficit is expected to widen modestly to around 1% of GDP as imports rebound. Gross international reserves are expected to continue to strengthen, supported by financing committed by multilateral and bilateral creditors, as well as prospective RSF disbursements. While commenting on the US tariff policy's impact, the IMF said that uncertainties around the impact of recent tariff announcements on Pakistan's economic and financial conditions are significant, with risks skewed to the downside. While there is considerable uncertainty about the final impact on the economy, the tariffs and subsequent financial market reaction are expected to weigh on Pakistan's exports and GDP, with growth revised downward marginally in FY25, said the IMF. In addition to the direct impact on Pakistan's exports to the US, Pakistan is expected to face indirect effects via the impact of tariffs on the economies of Pakistan's other trading partners, tighter global financial conditions, potentially lower remittances and increased trade policy uncertainty, according to the report. But the net impact on balance of payments is projected to be moderated by the recent commodity price declines and the downgrade in activity, which will reduce Pakistan's import bill. The IMF said that Pakistan's sovereign spreads have increased sharply since April 2, the day the US introduced new tariffs, but market access to external financing in the near term is already limited, vitiating any near-term impact. The IMF said that if outflow pressures intensify, it will be critical that the exchange rate is allowed to adjust. The net impact on inflation is also projected to be modest, with some downward pressure expected from lower commodity prices and weaker growth, stated the report. The IMF said that Pakistan's capacity to repay the fund has improved somewhat but remains subject to significant downside risks and critically dependent on policy implementation and timely external financing. The IMF's lending would peak at about $13 billion in September 2027, which will be equal to 466% of the quota and about 51% of projected gross foreign exchange reserves in 2027. The report underlined that geopolitically driven increases in commodity prices, tightening in global financial conditions, weakening of remittances, or higher trade barriers in other trading partners could adversely affect Pakistan's external stability. The other main immediate risk relates to policy slippages given pressures to ease policies and provide tax and other concessions and subsidies to connected interests, it added. ""An intensification of political or social tensions could also weigh on policy and reform implementation""."
Pakistan,Tribune,OpenAI launches Codex for software engineers,https://tribune.com.pk/story/2546366/openai-launches-codex-for-software-engineers,"May 17, 2025",Tribune News Desk,"Codex now accessible to users subscribed to ChatGPT Pro, Team, or Enterprise plans.","OpenAI has launched a research preview of Codex, its most advanced AI coding agent to date, marking a significant expansion of the company’s capabilities in AI-powered software engineering. Announced on May 16, 2025, Codex is now available to subscribers of ChatGPT Pro, Team, and Enterprise, with plans to expand access to ChatGPT Plus and Edu users in the coming weeks. Powered by Codex-1, a fine-tuned version of OpenAI’s o3 reasoning model, Codex is designed specifically for software engineering tasks. According to OpenAI, Codex-1 produces “cleaner” code, follows instructions more precisely, and can autonomously test and debug until successful results are achieved. Unlike previous autocomplete-style models, the new Codex functions as a cloud-based agent capable of running multiple tasks in parallel over longer periods. Codex operates in a secure, sandboxed virtual environment and integrates directly with GitHub, allowing it to preload and interact with a user’s codebase. Tasks such as writing new features, fixing bugs, answering code-specific questions, and generating pull requests can all be performed with minimal user intervention. The AI agent can operate autonomously from one to 30 minutes, depending on task complexity, without restricting access to the user’s computer or browser. OpenAI’s Agents Research Lead Josh Tobin described the new Codex as a step toward building AI systems that act like “virtual coworkers,” collaborating on complex engineering tasks instead of just providing short-form answers. “Our vision is that ChatGPT becomes a true engineering assistant—handling hours or days of work independently,” Tobin said during a product briefing. Users can assign tasks to Codex directly from ChatGPT’s interface by entering a prompt and selecting the “Code” option. They can also ask questions about specific code files by clicking the “Ask” button. Below the prompt bar, users can track all active and completed tasks, offering transparency into Codex’s progress and decision-making. OpenAI is also rolling out updates to Codex CLI, its open-source coding agent that runs in developers’ terminals. The tool now uses the o4-mini model, optimised for coding tasks, and is available through the OpenAI API at a rate of $1.50 per 1 million input tokens and $6 per 1 million output tokens. In terms of safety, OpenAI says Codex has been designed to refuse requests to build malicious software and operates in an air-gapped environment with no internet or external API access, reducing the risk of misuse. Despite these protections, the company acknowledges that AI coding systems still make mistakes, citing a Microsoft study showing even leading models struggle with consistent software debugging. The launch comes amid surging demand for AI-powered developer tools, with major tech firms and startups vying for dominance in the space. Competitors such as Anthropic’s Claude Code, Google’s Gemini Code Assist, and tools like Cursor and Windsurf are seeing rapid growth. Cursor reportedly reached an annualised revenue of $300 million and is seeking funding at a $9 billion valuation. Notably, OpenAI is rumoured to have acquired Windsurf, a rival coding platform, for $3 billion—a move seen as both a consolidation strategy and a signal of OpenAI’s ambition in the software engineering domain. Codex’s launch is part of a broader effort to transform ChatGPT into a multi-functional AI platform. Alongside Codex, OpenAI has recently added new agents such as Sora for video, Deep Research, and Operator for web browsing—benefits now bundled with ChatGPT’s subscription tiers. With the debut of Codex, OpenAI aims to position itself as a dominant force in the next generation of developer tools, where AI agents work not just as assistants but as fully capable coding collaborators"
Pakistan,Tribune,Is Cena's heel run a bust?,https://tribune.com.pk/story/2546441/is-cenas-heel-run-a-bust,"May 18, 2025",Tribune News Desk,"Two months into the historic turn, it's already lost steam","On March 2, John Cena did the unthinkable and turned heel after more than two decades. He turned on Cody Rhodes and sold his soul to The Rock. In what's his last year as a wrestler, he defeated Rhodes at WrestleMania 41 to make history again and win his 17th world championship, breaking Ric Flair's record. At WWE Backlash, Cena defeated his old rival Randy Orton in what was possibly their last one-on-one match to retain the title. When the turn occurred, it was compared to Hulk Hogan joining the NWO as to how industry-changing it had the potential to be. However, despite all the right elements, the weight that Cena's name, accolades and the gravity this historic achievement carries, the heel run so far hasn't lived up to the hype it had on paper. A number of issues have accumulated and left the fans underwhelmed with the run since March. But the biggest issue with Cena's heel turn might not even be Cena himself. Ruining wrestling In his first promo after the heel turn, Cena said he wanted to ""ruin wrestling"" and turned on the fans since they never respected him even when he was a good guy. That is a fact. The fans turned on him soon into his Super Cena days as most other fan-favourite stars didn't get their due recognition and opportunities in the company due to him being at the top. It frustrated the fans for years. After a significant time away, fans have come to appreciate Cena again but that wasn't always the case. Therefore, when he turned heel months away from his in-ring retirement, fans were elated. But Cena's logic and motivation left a lot to be desired. Performing as a heel doesn't just mean wearing a boo-boo face and blaming the fans. A heel persona is relatively easier than being a babyface since it allows wrestlers to be more interesting characters. When in a rut, they even demand to turn heel so they could save their careers. And it has worked countless times, including with Cena in early 2000s. Cena doesn't need to save his career at this point. He has done it all many times over. And yet the entirety of his heel persona can be summed up in a frown and the typical ""all you people"" lines sprinkled with one-liners right out of a fraudulent motivational speaker's speech. It cannot be possible that Cena has forgotten how to be a heel. He used to be a fantastic one before he became the top guy. The Doctor of Thuganomics persona still lives in fans' hearts even after two decades as that's what catapulted him to superstardom. Wearing a chain and lock, and rapping and dissing his opponents made the crowd love him. But now, the only way you can tell Cena is the bad guy is because he doesn't smile anymore and keeps a permanent frown on his face. In his promos, Cena keeps repeating he will retire with the championship and ruin wrestling and that he's the last real champion. But why does he want to ruin wrestling when he's the one who has reigned at the top for about 20 years? A heel turn of such magnitude should have a stronger motivation behind it. The run is also undermined by Cena's lack of weekly scheduled dates. The weeks-long wait between each appearance also leaves fans dissatisfied since upon each return, they are offered similar ambiguous promos with no answers. No Final Boss The motivation of the turn was teased when it happened. This is why perhaps the fans' dissatisfaction with Cena's heel run isn't entirely due to Cena himself, but The Rock. Dwayne Johnson's Final Boss persona was the best thing in wrestling during the buildup to WrestleMania 40 last year. The fans expected a follow-up this year due to his involvement with Rhodes. He appeared and offered the champ to sell his soul. When Rhodes refused, Cena accepted and the two former rivals beat Rhodes to a bloody pulp (along with a stiff shot from rapper Travis Scott that resulted in a broken eardrum and a black eye). However, in the last two months, The Rock disappeared and has had no involvement in this story that he kickstarted. In fact, even Cena and Rhodes have barely mentioned the Final Boss, leaving fans with unanswered questions. During a podcast appearance, The Rock said he felt the character did his job and he stepped out of the spotlight to put more focus on Cena and Rhodes who were to main event WrestleMania for the title. Even during the match, only Scott appeared to interfere and help Cena, rather than The Rock himself. But the Final Boss character is needed back to answer the questions about why he and Cena joined forces. What did he offer to Cena that he sold his soul to him? Why did he want Cody in the first place? And what did The Rock give Cody last year after WrestleMania? And what's next now that Cena has got the world title? In over two months, there has been no progression in the story. WWE has only been offering random side quests for Cena to keep the reign. It's essentially a failed magic trick, where a rabbit doesn't pop out of a hat, so you distract the audience with card and number tricks, and claim that was the plan all along. But WWE hasn't convinced anyone yet that this was always the plan. Of course, this is easily fixable if The Rock returns and they provide some answers. But so far, it just seems like a pointless move. When Cena turned, he had already won the Elimination Chamber match and had a guaranteed title shot. He didn't need The Rock's help. So, now the payoff, if or when it comes, has to be much bigger than that to do justice to the story. According to reports, The Rock (who's a member of the board of directors at TKO Group, which owns WWE) wanted Rhodes to turn heel, but WWE refused, considering his popularity. The next best option was Cena. The Rock played along at first and then left them hanging to figure it out themselves. Whether there is any truth to these reports by the dirtsheets and wrestling journalists is irrelevant at this point. Such speculations will naturally spread among the fans when the story is flawed and character motivations aren't clear. Rest assured, WWE must tie up the loose threads and make sense of this heel run before the fans stop caring about bad man Cena, which has already started happening with the increasing cheers for the Hollywood star."
Pakistan,Tribune,Basmati exports plunge,https://tribune.com.pk/story/2546450/basmati-exports-plunge,"May 18, 2025",Tribune News Desk,"Fall to 43,895 tons primarily due to closure of Iran border","Pakistan's Basmati rice exports plummeted to a low of 43,895 tons in April 2025, marking the worst monthly performance in the current fiscal year (July 2024-April 2025), according to data released by the State Bank of Pakistan (SBP). The sharp decline came despite a strong export surge earlier in the year, including a magical figure of 100,780 tons achieved in February 2025, a month with only 28 days. Hamid Malik, a commodities' expert, attributed April's slump primarily to the closure of Iran border during the month, a critical route for Pakistan's Basmati, though he noted that exports to Iran rebounded at a brisk pace in May. Overall, Basmati exports for the first 10 months of FY25 stood at 707,875 tons, a 15% jump from 612,126 tons during the same period of last year. However, non-Basmati exports dipped slightly to 4,390,333 tons (from 4,474,855 tons in FY24), with Malik warning of a potential 3-4% annual decline due to stiff competition from India, which is flooding African markets with cheaper rice. Total rice exports for the 10-month period remained nearly flat at 5.08 million tons, reflecting mixed trends. Further complicating trade, shipments faced delays in late April due to protests on the Indus Highway by the Sindh nationalist groups demanding better water distribution. The blockade disrupted truck movements for days, creating backlogs at Karachi Port. While the protests have subsided, exporters fear recurring disruptions, primarily due to Pak-India tensions that could dent Pakistan's reputation as a reliable supplier. Malik projected Basmati exports would finish the fiscal year stronger than last year, citing Iran's resumed imports and steady demand from the UAE and Saudi Arabia. However, Jahandad Khan, an agricultural economist, cautioned that Pakistan's non-Basmati sector risks losing long-term market share unless it addresses structural issues like high production costs and outdated farming techniques. He urged investment in climate-resilient crops to counter India's pricing advantage. Meanwhile, logistics analyst Ali Raza highlighted Pakistan's growing reliance on air freight for premium Basmati shipments to Europe and the US, saying that quality-conscious buyers are willing to pay more, but shipping delays via road or sea remain a hurdle. Pakistan ranks among the world's top rice exporters, renowned for its aromatic Basmati and affordable non-Basmati varieties. Key markets include Iran, China, East Africa and the Middle East. While India remains its fiercest competitor in non-Basmati trade, Pakistan's Basmati holds a niche due to its distinct quality. Still, Malik stressed the need for better trade diplomacy and infrastructure upgrades to sustain growth amid geopolitical and climate challenges. As the fiscal year closes, stakeholders remain watchful of monsoon forecasts and global price shifts, factors that could define Pakistan's rice trade fortunes in 2026."
Pakistan,Tribune,Drop the victim card: Hina,https://tribune.com.pk/story/2546442/drop-the-victim-card-hina,"May 18, 2025",Tribune News Desk,Actor calls out Fawad Khan on IG,"In a statement shared on Instagram, Hina Altaf criticised Fawad Khan's stance on the political tensions between Pakistan and India. ""You condemned the attack but never named the attacker,"" she wrote. ""You benefited from this country's pride and brands, now you're playing the victim card? That's not how loyalty works."" Hina added that neutrality on the matter might be individually beneficial but not when it comes to one's nation. ""In this case, you lose respect on both sides, which is pretty visible given how the citizens of your own country were banned, humiliated, and asked to leave within 48 hours. Kids and soldiers lost their lives. God! Drop the victim card,"" she said. The actor-host commented her thoughts under a post about Fawad's wife, Sadaf Fawad, who shared a written piece supporting the Humsafar star through patriotic loyalty tests during the fragile situation, given Fawad's multiple acting credits in Bollywood. The piece also sparked conversations across social media, with other celebrities also chiming in. Durefishan Saleem shared it on Instagram Stories, quoting a part of the text, ""Turning patriotism into a popularity contest and bullying your own is the problem."" Earlier, Fawad broke his silence on the conflict between the two nations following India's attack which claimed civilian lives in Pakistan. ""My deepest condolences to the families of those injured and killed in this shameful attack. I pray for the souls of the deceased and strength for their loved ones in the days to come,"" The Legend of Maula Jatt actor wrote on Instagram Stories. He added, ""A respectful request to all: stop stoking the flames with rabble-rousing words. It is not worth the lives of innocent people. May better sense prevail. Insha'Allah. Pakistan Zindabad."" Fawad's take encountered mixed responses from netizens. While some lauded him for speaking up in tandem with his peers, others deemed his stance too diplomatic against India's aggression. ""Why didn't you condemn India?"" a user outright questioned, while another wrote, ""He's still trying to save his career in the Indian film industry."" Some also said his response was ""too late"" and hence felt performative. ""This was needed way earlier,"" a user said. ""Stop saving face."" Surrounding the escalation of conflict, India also imposed a nationwide ban on the social media accounts of Pakistani celebrities, as well as removing them from film posters, music video thumbnails, and singing credits. Caught in this virtual crossfire were all Pakistani stars who had worked on the other side of the border, including Fawad, Mahira Khan, and Atif Aslam."
Pakistan,Tribune,Stars condemn Gaza silence at Cannes Fest,https://tribune.com.pk/story/2546445/stars-condemn-gaza-silence-at-cannes-fest,"May 18, 2025",Tribune News Desk,"Phoenix, Pascal sign letter denouncing genocide","Hollywood heavyweights Joaquin Phoenix, Pedro Pascal, Riz Ahmed and Guillermo del Toro have added their names to a letter condemning the film industry's silence on what it called ""genocide"" in Gaza, the organisers confirmed on Friday. The petition, signed by more than 370 actors and filmmakers, also denounced Israel's killing of Fatima Hassouna, the young Gaza photojournalist featured in the documentary Put Your Soul in Your Hand and Walk, which premiered at the Cannes film festival on Thursday. The organisers of the letter said the French actor Juliette Binoche, who is chairing the jury at Cannes, also added her name to the letter, along with Rooney Mara, US indie director Jim Jarmusch and Lupin star Omar Sy. Binoche had initially seemed to pull back from supporting it as the festival opened on Tuesday, instead delivering a tribute to Hassouna, who was killed with 10 members of her family the day after she learned the film would be shown at Cannes. ""She should have been here tonight with us,"" an emotional Binoche said at the opening ceremony. The growing protest comes after several days of mounting bloodshed in the besieged Palestinian territory, with 120 people killed on Thursday and 50 reported dead since midnight. Schindler's List star Ralph Fiennes as well as Richard Gere, Mark Ruffalo, Guy Pearce, Susan Sarandon, Javier Bardem, and directors David Cronenberg, Pedro Almodovar, Alfonso Cuaron, Mike Leigh said they were ""ashamed"" of their industry's failure to speak out about Israel's siege of Gaza in the original letter. In her Cannes speech on Tuesday, Binoche also referenced the Israeli hostages taken on October 7, 2023. Sicko and Bowling for Columbine director Michael Moore and French actor Camille Cottin of Call My Agent fame are among other entertainment industry figures who have added their names to the letter since Tuesday. AFP"
Pakistan,Tribune,PSX wraps up bullish week near 120k,https://tribune.com.pk/story/2546456/psx-wraps-up-bullish-week-near-120k,"May 18, 2025",Tribune News Desk,Benchmark KSE-100 index soars 11.6% — the highest in five years,"The Pakistan Stock Exchange (PSX) witnessed a historic rally in the outgoing week, with the KSE-100 index surging by a record 10,123 points (+9.45%) in a single day, hitting the upper circuit breaker on Monday and closing the week at an all-time high of 119,649 points – a weekly gain of 11.6%, the highest in five years. The rally was fueled by a confluence of powerful triggers, including a US-brokered ceasefire between India and Pakistan, fresh IMF inflows totaling $2.4 billion under the Extended Fund Facility (EFF) and the Resilience and Sustainability Facility (RSF), and a current account surplus of $1.88 billion in 10MFY25. On a day-on-day basis, as tensions began to ease, the PSX experienced a skyrocketing start to the week. On Monday, it recorded a historic rise of over 10,000 points, achieving the highest single-day close ever. The index ended the day at 117,298, having gained 10,123 points, or 9.45%. On the second day, the bull-run continued as the KSE-100 index extended its gains by penetrating the 118,000 level and closed the day up 1,278 points, taking cumulative gains since Friday's opening to over 14.5%, or 15,050 points. However, on Wednesday, trading activity remained volatile and closed slightly lower as a mix of investor optimism and caution prevailed. At the end of trading, the benchmark KSE-100 index posted a marginal loss of 39 points. On Thursday, the PSX roared back to life as the index soared 1,425 points, or 1.20%, not only recouping the previous day's thin loss but also closing at an all-time high. The bourse ended the week lower, when it dropped 313 points after a range-bound session. Arif Habib Limited (AHL), in its weekly review, wrote that the KSE-100 index took a sharp turn and skyrocketed into the green zone on Monday, hitting the upper cap of the circuit breaker. The index posted a historic gain of 10,123 points (+9.45%) – the highest ever in both absolute and percentage terms. The rally followed a ceasefire between India and Pakistan, brokered by the US, who also expressed the intention to enhance trade ties with both countries. In addition, Pakistan secured IMF's approval for $1 billion under the EFF and $1.4 billion under the RSF, it said. On the macro front, the current account recorded a surplus of $1,880 million in 10MFY25. The large-scale manufacturing (LSM) output grew 1.79% year-on-year (YoY) in March 2025. In the T-bill auction (first post-monetary policy), the SBP raised Rs664 billion vs target of Rs550 billion, while yields dropped sharply by 66-90 basis points (bps) across all tenors. Additionally, the MSCI added three Pakistani companies to the Frontier Markets (FM) Index and four to the FM Small-cap Index. All these indicators reflected a strong positive momentum, driving the KSE-100 past the 119k level to close at a new all-time high on Thursday, AHL said. The SBP's reserves rose $71 million to $10.4 billion. Overall, the PSX was the best-performing market on a week-on-week (WoW) basis, posting its highest gain in five years, and closed at 119,649 points (+11.6% WoW). Sector-wise, positive contributions came from banks (2,711 points), E&P (1,937 points), fertiliser (1,338 points), cement (1,249 points) and tech (666 points). Stock-wise, positive contributors were UBL (922 points), Fauji Fertiliser Company (876 points), Pakistan Petroleum (750 points), OGDC (581 points) and Lucky Cement (519 points). Foreigners' selling was witnessed during the week, which came in at $9.13 million compared to net buying of $1.52 million last week. Major selling was witnessed in E&P companies ($5.98 million). Average volumes arrived at 685 million shares (up 34.8% WoW) while average value stood at $144.2 million (up 47.1%). JS Global analyst Abdul Basit wrote that Pakistan had initiated virtual technical-level discussions with the IMF on the upcoming FY26 budget, with formal policy-level negotiations to commence next week. The government has approved the phased privatisation of 24 companies, including PIA. As per PBS data, the LSM index recorded a 1.8% YoY increase in March, marking a return to positive growth after four consecutive months of decline. In the recently held T-bill auction, the SBP raised Rs664 billion against the target of Rs550 billion, with yields dropping 66 to 90 bps across different maturities, he said."
Pakistan,Tribune,Cassie finishes Diddy trial testimony,https://tribune.com.pk/story/2546444/cassie-finishes-diddy-trial-testimony,"May 18, 2025",Tribune News Desk,Sean Combs' ex-girlfriend detailed history of abuse on stand,"Casandra Ventura, the ex-girlfriend of music mogul Sean Combs, on Friday finished four gruelling days on the witness stand in his sex trafficking trial, testifying in graphic, deeply personal terms about years of abuse including rape, reported AFP. Combs is facing federal charges of sex trafficking and leading an illegal sex ring that enforced its power with crimes including arson, kidnapping and bribery - and Ventura's testimony is core to the prosecution's case. Ventura - the singer known as Cassie, who is heavily pregnant with her third child - told jurors that Combs raped, beat and forced her into degrading, drug-fuelled sex parties dubbed ""freak-offs"" throughout their decade-plus relationship. In the final stretch of her testimony in a Manhattan courtroom, Ventura faced a blitz of questions over a $20 million settlement she received from Combs in a separate civil case prior to the start of criminal proceedings. She said she was also set to receive $10 million in another settlement with the Intercontinental Hotel, where Combs assaulted her in a 2016 incident caught on camera that was aired in open court. Ventura remained largely composed throughout the week but broke down near the end of her testimony. ""I'd give that money back if I never had to do freak-offs,"" she said through tears in an emotional crescendo, referring to the marathon sex parties with male escorts she says Combs systematically subjected her to. ""I would have had agency and autonomy. I wouldn't have had to work so hard to get it back,"" she said. She said Combs's treatment of her made her feel ""worthless."" The defence sought to tarnish her credibility with painstaking readings of years-old text messages between the couple, emphasising that she stayed with Combs despite the alleged abuse, and pointing to times when she had acted violently. ""I will kill you,"" Ventura was heard saying in an audio recording to a man she believed had a video of a freak-off. Defence lawyer Anna Estevao highlighted tender text exchanges, and implied drug addiction had played a key role in Combs's rage. Ventura insisted there was subtext to many of the suggestive or keen messages she sent to Combs over the years, and that she often felt pressured into freak-offs with the music industry heavyweight, especially as she was signed to his label. ""I worried for my safety. I worried for my career. But I also was in love with him, so I worried that he wouldn't want to be with me"" if she didn't comply with his demands, she said. 'Extremely challenging' Ventura's lawyer Douglas Wigdor read a statement on her behalf, after she wearily left the courtroom holding her belly. ""This week has been extremely challenging, but also remarkably empowering and healing,"" she said. She said she hoped her testimony would help other abuse survivors and asked for privacy as she prepares to give birth. ""I am glad to put this chapter of my life to rest,"" she said. In a separate statement, also read by Wigdor, Ventura's husband Alex Fine praised her ""strength and bravery"" while adding he felt ""profound anger"" as he sat in court ""in front of a person who tried to break her."" Combs initially introduced Fine and Ventura, who already have two children together, it was stated in court. Many weeks to come Combs, 55, made hundreds of millions in the music, fashion, media and liquor industries and is often credited with helping to bring hip-hop into the mainstream. But the rap producer and global superstar once famous for his lavish parties now appears visibly aged after months in prison. He has pleaded not guilty to all charges but faces life in prison if convicted. The defence contends that while Ventura's relationship with Combs was complicated and included domestic abuse, it did not amount to sex trafficking. Late in the day, prosecutors began questioning Dawn Richard - a singer who found fame on MTV's reality show Making the Band, which Combs produced. Richard previously filed a separate civil suit against Combs alleging sexual assault and battery. She told jurors on Friday she witnessed Combs attempt to hit Ventura over the head with a skillet. Proceedings are expected to continue into the summer."
Pakistan,Tribune,Pakistan identifies six new trade corridors,https://tribune.com.pk/story/2546454/pakistan-identifies-six-new-trade-corridors,"May 18, 2025",Tribune News Desk,"Routes will connect Central Asia, Europe and Russia via China, Afghanistan and Iran","Pakistan has identified six potential trade corridors connecting Central Asia, Europe and Russia through China, Afghanistan and Iran. These include road networks from Karachi to Moscow via China and Kazakhstan, from Gwadar to Moscow via Afghanistan and through Turkmenistan and Iran to Azerbaijan and Russia. Speaking at the closing session of the Kazan Forum, Federal Minister for Communications Abdul Aleem Khan stated that Pakistan did not merely aspire to serve as a transit point between South Asia and Central Asia but rather aimed to function as an economic bridge, said a press release issued on Saturday. He emphasised that Pakistan had been actively engaged in regional cooperation through various agreements signed in recent years and via proactive participation in the Shanghai Cooperation Organisation. He highlighted that the Mazar-e-Sharif to Kohat railway project was expected to cost approximately $633 million. Meanwhile, the Gwadar Port has begun shipment and cargo services as Pakistan intends to facilitate Central Asia's access to warm waters. The federal minister reiterated Pakistan's deep interest in enhancing North-South connectivity in the communications sector, adding that the Sukkur-Hyderabad Motorway (M-6) was a focal project for good investment. He said that since 2023, the National Logistics Corporation (NLC) had been providing cargo services to Uzbekistan and Kazakhstan. Moreover, in August last year, Pakistan introduced a visa-on-arrival facility for citizens of 126 countries to promote trade and investment. Abdul Aleem elaborated on Pakistan's strategic plans to connect Karachi, Quetta and Gwadar with Central Asia and Europe through road networks. Also, work is continuing on a pilot project to build a railway line to Russia via Iran. He welcomed the organisation of the Kazan Forum and reaffirmed Pakistan's commitment to playing an active role in regional development. He particularly expressed gratitude to Russian President Vladimir Putin for hosting the forum. On the sidelines of the event, the federal minister held a bilateral meeting and a joint session with Russian Deputy Prime Minister Marat Khusnullin, accompanied by their respective delegations. Discussions centred on enhancing bilateral cooperation across various sectors with particular emphasis on investment in the communications sector. The minister expressed Pakistan's strong interest in developing a broad-based partnership with Russia. The Russian deputy PM underscored Moscow's desire for comprehensive regional development and mutual collaboration. He welcomed Pakistan's participation in the Kazan Forum and expressed willingness to strengthen cooperation with Islamabad in economic, cultural and other fields."
